Player_ID,Player,Team,DblDbl,TplDbl,FortyPts,TwentyReb,TwentyAst,FiveStl,FiveBlk,HighGame,Techs,HOB,AstTO,StlTO,FTFGA,Ws,Ls,WinPct,OWS,DWS,WS,Type
1090,Maurice Carter,-,0,0,0,0,0,0,0,9,0,.048,0.4,0.0,0.6,4,6,.400,-0.1,-0.0,-0.1,Career Misc
80300,Ben Bentil,DAL,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,0.0,2,1,.667,-0.1,0.0,-0.1,Career Misc
842,David Vanterpool,WAS,0,0,0,0,0,0,0,21,0,.144,1.8,0.6,0.5,6,16,.273,-0.1,0.0,-0.1,Career Misc
41346,Logan Vander Velden,LAC,0,0,0,0,0,0,0,2,0,.007,0.0,0.0,0.3,5,10,.333,-0.1,0.0,-0.1,Career Misc
50720,Mike Champion,OKC,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,0.0,2,0,1.000,-0.1,-0.0,-0.1,Career Misc
41493,Diamond Stone,LAC,0,0,0,0,0,0,0,6,1,.011,0.0,0.0,0.3,6,1,.857,-0.1,0.0,-0.1,Career Misc
45337,Stanton Kidd,UTA,0,0,0,0,0,0,0,0,0,.006,0.5,0.0,0.0,3,1,.750,-0.1,0.0,-0.1,Career Misc
50312,Dexter Shouse,PHI,0,0,0,0,0,0,0,0,0,.017,1.0,0.5,0.0,1,2,.333,-0.1,0.0,-0.1,Career Misc
50727,Nikita Wilson,POR,0,0,0,0,0,0,0,3,0,.015,0.6,0.0,0.3,10,5,.667,-0.1,0.1,-0.1,Career Misc
54857,Isaac Humphries,ATL,0,0,0,0,0,0,0,6,0,.028,0.0,0.0,0.0,1,4,.200,-0.1,-0.0,-0.1,Career Misc
1153,Sean Colson,-,0,0,0,0,0,0,0,6,0,.034,5.0,0.5,0.2,5,8,.385,-0.1,0.0,-0.1,Career Misc
2274,Howard Nathan,ATL,0,0,0,0,0,0,0,6,0,.033,0.2,0.4,0.4,5,0,1.000,-0.1,0.0,-0.1,Career Misc
1547,Cuonzo Martin,VAN,0,0,0,0,0,0,0,3,0,.026,1.5,0.5,0.2,0,7,.000,-0.1,-0.0,-0.1,Career Misc
697,Miles Simon,ORL,0,0,0,0,0,0,0,2,0,.005,0.0,0.3,0.0,5,0,1.000,-0.1,0.0,-0.1,Career Misc
49322,Malachi Richardson,-,0,0,0,0,0,0,0,12,0,.033,0.9,0.6,0.2,33,37,.471,-0.4,0.3,-0.1,Career Misc
7655,Robert Churchwell,GSW,0,0,0,0,0,0,0,6,0,.029,0.5,0.0,0.0,0,4,.000,-0.1,-0.0,-0.1,Career Misc
5665,Cedric Jackson,-,0,0,0,0,0,0,0,8,0,.042,1.3,0.3,0.6,11,1,.917,-0.2,0.1,-0.1,Career Misc
2184,Scotty Hopson,-,0,0,0,0,0,0,0,1,0,.014,2.0,1.0,0.8,2,1,.667,-0.1,0.0,-0.1,Career Misc
41329,London Perrantes,CLE,0,0,0,0,0,0,0,4,0,.012,5.0,2.0,0.4,8,6,.571,-0.1,0.0,-0.1,Career Misc
50756,Joe Arlauckas,SAC,0,0,0,0,0,0,0,17,0,.057,2.0,0.8,0.2,1,8,.111,-0.1,0.0,-0.1,Career Misc
65212,Oliver Mack,-,0,0,0,0,0,0,0,28,0,.036,2.1,0.8,0.2,46,82,.359,-0.1,0.1,-0.1,Career Misc
65055,Paul Dawkins,UTA,0,0,0,0,0,0,0,30,0,.064,1.0,0.4,0.2,10,46,.179,-0.5,0.4,-0.1,Career Misc
64687,Ray Blume,CHI,0,0,0,0,0,0,0,18,0,.050,1.3,0.4,0.1,17,32,.347,-0.5,0.3,-0.1,Career Misc
64661,Jose Slaughter,IND,0,0,0,0,0,0,0,11,0,.038,1.2,0.9,0.2,13,50,.206,-0.4,0.3,-0.1,Career Misc
53464,Corny Thompson,DAL,0,0,0,0,0,0,0,9,0,.021,1.1,0.4,0.3,22,22,.500,-0.4,0.3,-0.1,Career Misc
65521,Greg Griffin,PHX,0,0,0,0,0,0,0,15,0,.023,0.6,0.4,0.2,17,19,.472,-0.6,0.5,-0.1,Career Misc
65425,Ron Carter,-,0,0,0,0,0,0,0,14,0,.014,0.7,0.4,0.4,34,23,.596,-0.5,0.4,-0.1,Career Misc
65224,Rickey Williams,UTA,0,0,0,0,0,0,0,13,0,.026,1.0,0.5,0.4,14,31,.311,-0.4,0.3,-0.1,Career Misc
64926,Tony Fuller,DET,0,0,0,0,0,0,0,9,0,.016,1.2,0.4,0.2,2,13,.133,-0.4,0.3,-0.1,Career Misc
56814,Kenny Natt,-,0,0,0,0,0,0,0,16,0,.007,1.2,0.3,0.2,23,26,.469,-0.5,0.2,-0.1,Career Misc
65348,Walter Jordan,CLE,0,0,0,0,0,0,0,8,0,.011,0.6,0.6,0.2,9,21,.300,-0.3,0.2,-0.1,Career Misc
49440,Leo Rautins,-,0,0,0,0,0,0,0,13,0,.008,1.6,0.5,0.2,20,12,.625,-0.4,0.3,-0.1,Career Misc
65189,Bernard Toone,PHI,0,0,0,0,0,0,0,8,0,.010,0.8,0.2,0.2,15,8,.652,-0.3,0.2,-0.1,Career Misc
64659,Guy Morgan,IND,0,0,0,0,0,0,0,8,0,.004,3.5,1.0,0.2,0,8,.000,-0.1,0.0,-0.1,Career Misc
65566,Larry Moffett,HOU,0,0,0,0,0,0,0,6,0,.003,0.9,0.2,0.6,7,13,.350,-0.1,0.0,-0.1,Career Misc
64869,John Stroud,HOU,0,0,0,0,0,0,0,11,0,.006,2.2,0.2,0.1,2,7,.222,-0.1,0.0,-0.1,Career Misc
65570,Larry Johnson,LAC,0,0,0,0,0,0,0,6,0,.003,2.3,1.7,0.2,2,3,.400,-0.2,0.1,-0.1,Career Misc
65197,Arvid Kramer,DEN,0,0,0,0,0,0,0,10,0,.003,0.6,0.0,0.1,3,5,.375,-0.1,0.0,-0.1,Career Misc
65160,Greg Deane,UTA,0,0,0,0,0,0,0,3,0,.002,2.0,0.0,0.6,1,6,.143,-0.1,0.0,-0.1,Career Misc
64657,Dave Magley,CLE,0,0,0,0,0,0,0,4,0,.002,1.0,1.0,0.5,0,14,.000,-0.1,0.0,-0.1,Career Misc
65784,Jim Zoet,DET,0,0,0,0,0,0,0,2,0,.001,0.2,0.2,0.0,5,2,.714,-0.1,0.0,-0.1,Career Misc
65773,Norm Cook,-,0,0,0,0,0,0,0,10,0,.005,0.0,0.0,0.2,7,19,.269,-0.3,0.2,-0.1,Career Misc
65208,Tony Price,LAC,0,0,0,0,0,0,0,2,0,.001,1.5,1.0,0.0,2,2,.500,-0.1,0.0,-0.1,Career Misc
66372,Bernie Harris,LAC,0,0,0,0,0,0,0,2,0,.001,0.0,0.0,0.2,7,3,.700,-0.1,0.0,-0.1,Career Misc
66013,Frank Oleynick,OKC,0,0,0,0,0,0,0,22,0,.046,0.0,0.0,0.2,47,55,.461,-0.7,0.6,-0.1,Career Misc
67212,Jay Carty,LAL,0,0,0,0,0,0,0,8,0,.013,0.0,0.0,0.1,20,7,.741,-0.3,0.2,-0.1,Career Misc
66992,Bob Greacen,MIL,0,0,0,0,0,0,0,18,0,.011,0.0,0.0,0.3,28,16,.636,-0.4,0.4,-0.1,Career Misc
67206,Rodney Knowles,PHX,0,0,0,0,0,0,0,6,0,.001,0.0,0.0,0.2,3,4,.429,-0.1,0.0,-0.1,Career Misc
67263,Jim Burns,CHI,0,0,0,0,0,0,0,2,0,.001,0.0,0.0,0.0,0,3,.000,-0.1,0.0,-0.1,Career Misc
71110,Carl McNulty,ATL,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,0.0,0,1,.000,-0.1,0.0,-0.1,Career Misc
69002,Mel Gibson,LAL,0,0,0,0,0,0,0,4,0,.004,0.0,0.0,0.1,3,6,.333,-0.2,0.0,-0.1,Career Misc
70695,Bo Erias,LAL,0,0,0,0,0,0,0,17,0,.032,0.0,0.0,0.3,5,13,.278,-0.3,0.1,-0.1,Career Misc
67298,Ronnie Watts,BOS,0,0,0,0,0,0,0,5,0,.002,0.0,0.0,0.5,25,3,.893,-0.3,0.2,-0.1,Career Misc
69094,Dave Fedor,GSW,0,0,0,0,0,0,0,4,0,.001,0.0,0.0,0.1,3,4,.429,-0.1,0.0,-0.1,Career Misc
66763,Sam Siebert,SAC,0,0,0,0,0,0,0,7,0,.001,0.0,0.0,0.4,3,2,.600,-0.1,0.0,-0.1,Career Misc
71112,Ronnie MacGilvray,ATL,0,0,0,0,0,0,0,5,0,.006,0.0,0.0,0.6,0,6,.000,-0.1,0.1,-0.1,Career Misc
65997,Henry Ward,SAS,0,0,0,0,0,0,0,16,0,.011,0.0,0.0,0.2,13,14,.481,-0.2,0.1,-0.1,Career Misc
70263,George Bon Salle,WAS,0,0,0,0,0,0,0,2,0,.001,0.0,0.0,0.0,0,3,.000,-0.1,0.0,-0.1,Career Misc
71034,Don Anielak,NYK,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,1.0,0,1,.000,-0.1,0.0,-0.1,Career Misc
70231,Ray Radziszewski,GSW,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,0.0,0,1,.000,-0.1,0.0,-0.1,Career Misc
71115,Mike Kearns,GSW,0,0,0,0,0,0,0,1,0,.002,0.0,0.0,0.8,2,4,.333,-0.1,0.0,-0.1,Career Misc
66770,Paul Stovall,PHX,0,0,0,0,0,0,0,17,0,.011,0.0,0.0,0.5,11,12,.478,-0.3,0.1,-0.1,Career Misc
69016,Mel Nowell,WAS,0,0,0,0,0,0,0,25,0,.052,0.0,0.0,0.3,10,28,.263,-0.2,0.1,-0.1,Career Misc
70746,Norm Stewart,ATL,0,0,0,0,0,0,0,5,0,.002,0.0,0.0,0.4,2,3,.400,-0.1,0.0,-0.1,Career Misc
69250,George Blaney,NYK,0,0,0,0,0,0,0,14,0,.027,0.0,0.0,0.1,7,29,.194,-0.4,0.3,-0.1,Career Misc
70752,Bob Armstrong,GSW,0,0,0,0,0,0,0,7,0,.005,0.0,0.0,0.3,12,8,.600,-0.2,0.1,-0.1,Career Misc
99946,Isaac Walthour,ATL,0,0,0,0,0,0,0,2,0,.002,0.0,0.0,0.0,1,3,.250,-0.1,0.0,-0.1,Career Misc
69517,Jimmy Darrow,ATL,0,0,0,0,0,0,0,5,0,.002,0.0,0.0,0.5,1,3,.250,-0.1,0.0,-0.1,Career Misc
99941,Mo Mahoney,-,0,0,0,0,0,0,0,3,0,.001,0.0,0.0,0.4,4,4,.500,-0.1,0.0,-0.1,Career Misc
99933,Zeke Sinicola,DET,0,0,0,0,0,0,0,4,0,.002,0.0,0.0,0.4,5,7,.417,-0.2,0.0,-0.1,Career Misc
66539,Vester Marshall,OKC,0,0,0,0,0,0,0,5,0,.003,0.0,0.0,0.2,8,5,.615,-0.2,0.1,-0.1,Career Misc
67295,Johnny Austin,WAS,0,0,0,0,0,0,0,9,0,.002,0.0,0.0,0.7,0,4,.000,-0.1,0.0,-0.1,Career Misc
69621,Cal Ramsey,-,0,0,0,0,0,0,0,17,0,.005,0.0,0.0,0.3,3,10,.231,-0.1,0.0,-0.1,Career Misc
66559,Justus Thigpen,-,0,0,0,0,0,0,0,16,0,.005,0.0,0.0,0.0,11,7,.611,-0.2,0.1,-0.1,Career Misc
66859,Earnie Killum,LAL,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,0.2,2,2,.500,-0.1,0.0,-0.1,Career Misc
99947,James Phelan,GSW,0,0,0,0,0,0,0,2,0,.001,0.0,0.0,1.0,1,2,.333,-0.2,0.0,-0.1,Career Misc
66840,Bill Zopf,MIL,0,0,0,0,0,0,0,13,0,.031,0.0,0.0,0.3,44,7,.863,-0.5,0.4,-0.1,Career Misc
71033,Phil Martin,ATL,0,0,0,0,0,0,0,4,0,.005,0.0,0.0,0.1,1,6,.143,-0.2,0.1,-0.1,Career Misc
67237,Al Jackson,SAC,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,0.0,1,1,.500,-0.1,0.0,-0.1,Career Misc
67213,Sonny Dove,DET,0,0,0,0,0,0,0,13,0,.025,0.0,0.0,0.4,22,35,.386,-0.3,0.2,-0.1,Career Misc
65877,Norman Black,DET,0,0,0,0,0,0,0,4,0,.002,2.0,1.0,0.8,0,3,.000,-0.1,0.0,-0.1,Career Misc
66862,A.W. Holt,CHI,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,0.4,5,1,.833,-0.1,0.0,-0.1,Career Misc
69809,Pete Brennan,NYK,0,0,0,0,0,0,0,11,0,.007,0.0,0.0,0.6,12,4,.750,-0.2,0.1,-0.1,Career Misc
69254,Chuck Osborne,PHI,0,0,0,0,0,0,0,3,0,.001,0.0,0.0,0.5,1,3,.250,-0.1,0.0,-0.1,Career Misc
69211,Dave Zeller,SAC,0,0,0,0,0,0,0,13,0,.025,0.0,0.0,0.2,22,22,.500,-0.2,0.1,-0.1,Career Misc
67195,Cliff Williams,DET,0,0,0,0,0,0,0,4,0,.001,0.0,0.0,0.0,1,2,.333,-0.1,0.0,-0.1,Career Misc
67344,Will Frazier,GSW,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,0.5,0,2,.000,-0.1,0.0,-0.1,Career Misc
69541,Pickles Kennedy,GSW,0,0,0,0,0,0,0,12,0,.003,0.0,0.0,0.3,6,2,.750,-0.2,0.1,-0.1,Career Misc
67214,Eddie Biedenbach,PHX,0,0,0,0,0,0,0,2,0,.001,0.0,0.0,1.0,3,4,.429,-0.1,0.0,-0.1,Career Misc
67086,Joe Kennedy,OKC,0,0,0,0,0,0,0,20,0,.034,0.0,0.0,0.3,33,51,.393,-0.8,0.6,-0.1,Career Misc
67196,Dwight Waller,ATL,0,0,0,0,0,0,0,3,0,.001,0.0,0.0,0.8,5,4,.556,-0.1,0.0,-0.1,Career Misc
70568,Stacey Arceneaux,ATL,0,0,0,0,0,0,0,10,0,.007,0.0,0.0,0.2,5,2,.714,-0.1,0.0,-0.1,Career Misc
71022,Red Davis,SAC,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,0.3,2,2,.500,-0.1,0.0,-0.1,Career Misc
66009,Allen Murphy,LAL,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,1.4,2,0,1.000,-0.1,0.0,-0.1,Career Misc
69503,Sam Stith,NYK,0,0,0,0,0,0,0,13,0,.033,0.0,0.0,0.2,9,20,.310,-0.4,0.3,-0.1,Career Misc
69623,Joe Ruklick,GSW,0,0,0,0,0,0,0,18,0,.030,0.0,0.0,0.2,76,33,.697,-1.2,1.2,-0.1,Career Misc
70696,Pat Dunn,GSW,0,0,0,0,0,0,0,8,0,.020,0.0,0.0,0.2,13,13,.500,-0.3,0.2,-0.1,Career Misc
66805,Jeff Webb,-,0,0,0,0,0,0,0,8,0,.010,0.0,0.0,0.2,56,17,.767,-0.4,0.2,-0.1,Career Misc
71108,Skippy Whitaker,BOS,0,0,0,0,0,0,0,2,0,.001,0.0,0.0,0.0,1,2,.333,-0.1,0.0,-0.1,Career Misc
51610,Butch Graves,CLE,0,0,0,0,0,0,0,3,0,.001,1.0,1.0,0.8,1,3,.250,-0.1,0.0,-0.1,Career Misc
65519,Lewis Brown,WAS,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,1.7,2,0,1.000,-0.1,0.0,-0.1,Career Misc
56770,Dale Wilkinson,-,0,0,0,0,0,0,0,8,0,.001,0.5,0.0,0.4,6,6,.500,-0.1,0.0,-0.1,Career Misc
1575,Darnell Mee,DEN,0,0,0,0,0,0,0,10,0,.030,1.0,0.9,0.3,23,17,.575,-0.6,0.5,-0.1,Career Misc
53707,Yuta Watanabe *,MEM,0,0,0,0,0,0,0,10,0,.032,1.6,1.0,0.2,14,19,.424,-0.3,0.2,-0.1,Career Misc
49471,Kurk Lee,BRK,0,0,0,0,0,0,0,8,0,.028,1.7,0.6,0.4,12,36,.250,-0.3,0.2,-0.1,Career Misc
52054,Vic Law *,ORL,0,0,0,0,0,0,0,10,0,.029,1.5,1.0,0.3,2,6,.250,-0.1,0.0,-0.1,Career Misc
24246,Grant Jerrett,-,0,0,0,0,0,0,0,7,0,.033,1.0,0.7,0.0,6,2,.750,-0.2,0.1,-0.1,Career Misc
1767,Zabian Dowdell,PHX,0,0,0,0,0,0,0,14,1,.109,1.8,0.7,0.1,14,10,.583,-0.4,0.3,-0.1,Career Misc
8430,Mychel Thompson,CLE,0,0,0,0,0,0,0,8,0,.086,1.4,0.4,0.0,2,3,.400,-0.2,0.1,-0.1,Career Misc
6525,Kris Joseph,-,0,0,0,0,0,0,0,2,0,.008,0.5,1.5,0.6,7,3,.700,-0.2,0.1,-0.1,Career Misc
1315,Garth Joseph,-,0,0,0,0,0,0,0,2,0,.012,0.5,0.0,0.4,3,1,.750,-0.1,-0.0,-0.1,Career Misc
1055,Renaldo Major,GSW,0,0,0,0,0,0,0,5,0,.053,0.0,2.0,0.2,0,1,.000,-0.1,0.0,-0.1,Career Misc
32638,Milos Babic,-,0,0,0,0,0,0,0,6,0,.027,1.0,0.2,0.6,7,14,.333,-0.1,0.0,-0.1,Career Misc
21,Taurean Green,-,0,0,0,0,0,0,0,6,0,.026,1.2,0.2,0.5,8,9,.471,-0.2,0.0,-0.1,Career Misc
1377,Wayne Turner,BOS,0,0,0,0,0,0,0,3,0,.049,1.7,0.0,1.0,3,0,1.000,-0.1,0.0,-0.1,Career Misc
652,Ruben Wolkowyski,SEA,0,0,0,0,0,0,0,7,0,.021,0.3,0.5,0.5,20,21,.488,-0.4,0.2,-0.1,Career Misc
42842,Xavier Munford,-,0,0,0,0,0,0,0,12,1,.078,1.5,0.8,0.2,5,15,.250,-0.2,0.1,-0.1,Career Misc
124,Will Blalock,DET,0,0,0,0,0,0,0,5,0,.050,1.4,0.4,0.2,8,6,.571,-0.2,0.1,-0.1,Career Misc
7110,Keith Appling,ORL,0,0,0,0,0,0,0,4,0,.018,0.3,0.3,0.2,0,5,.000,-0.1,0.0,-0.1,Career Misc
26497,William Howard *,HOU,0,0,0,0,0,0,0,0,0,.016,1.0,0.0,0.0,1,1,.500,-0.1,0.0,-0.1,Career Misc
4709,Justin Dentmon,-,0,0,0,0,0,0,0,10,0,.075,1.4,0.3,0.2,4,4,.500,-0.2,0.1,-0.1,Career Misc
1022,Jerome Allen,MIN,0,0,0,0,0,0,0,12,0,.076,2.0,0.5,0.3,39,78,.333,-0.9,0.8,-0.1,Career Misc
42869,Askia Jones,MIN,0,0,0,0,0,0,0,8,0,.081,1.8,0.7,0.4,1,10,.091,-0.1,-0.0,-0.1,Career Misc
4603,Stevin Smith,DAL,0,0,0,0,0,0,0,4,0,.041,1.0,0.2,0.1,0,8,.000,-0.1,0.0,-0.1,Career Misc
1074,Hiram Fuller,ATL,0,0,0,0,0,0,0,4,0,.040,0.5,0.0,0.8,1,3,.250,-0.1,-0.0,-0.1,Career Misc
24163,Nick Johnson,HOU,0,0,0,0,0,0,0,8,0,.036,0.6,0.4,0.3,18,10,.643,-0.4,0.2,-0.1,Career Misc
76386,Rawle Alkins,CHI,0,0,0,0,0,0,0,11,0,.064,1.6,0.1,0.3,3,7,.300,-0.1,0.0,-0.1,Career Misc
51361,Mike Brittain,SAS,0,0,0,0,0,0,0,7,0,.020,0.3,0.2,0.4,15,23,.395,-0.3,0.2,-0.1,Career Misc
50750,Billy Donovan,NYK,0,0,0,0,0,0,0,14,0,.074,2.1,0.4,0.2,21,23,.477,-0.5,0.3,-0.1,Career Misc
3969,Chris Babb,BOS,0,0,0,0,0,1,0,6,0,.022,1.0,2.0,0.0,3,11,.214,-0.1,0.0,-0.1,Career Misc
51468,Voise Winters,PHI,0,0,0,0,0,0,0,2,0,.017,0.0,0.5,0.0,3,1,.750,-0.2,0.0,-0.1,Career Misc
714,Casey Shaw,PHI,0,0,0,0,0,0,0,2,0,.003,0.0,0.0,0.0,7,2,.778,-0.1,0.0,-0.1,Career Misc
1057,Steven Smith,PHI,0,0,0,0,0,0,0,5,0,.007,0.0,0.5,0.2,0,8,.000,-0.1,0.0,-0.1,Career Misc
1065,Mark Jones,ORL,0,0,0,0,0,0,0,6,0,.039,2.0,1.7,0.3,2,8,.200,-0.1,0.0,-0.1,Career Misc
83967,Quinndary Weatherspoon *,SAS,0,0,0,0,0,0,0,4,0,.034,2.2,0.6,0.1,5,6,.455,-0.1,0.0,-0.1,Career Misc
668,John Celestand,LAL,0,0,0,0,0,0,0,8,0,.058,1.2,0.4,0.1,12,4,.750,-0.4,0.2,-0.1,Career Misc
1412,Luther Wright,UTA,0,0,0,0,0,0,0,4,0,.013,0.0,0.2,0.2,10,5,.667,-0.2,0.1,-0.1,Career Misc
107062,Jordan Bone *,DET,0,0,0,0,0,0,0,6,0,.033,4.0,0.5,0.0,3,7,.300,-0.2,0.0,-0.1,Career Misc
42904,Milton Doyle,BRK,0,0,0,0,0,0,0,8,0,.063,5.0,3.0,0.2,2,8,.200,-0.3,0.2,-0.1,Career Misc
44636,Bart Kofoed,-,0,0,0,0,0,0,0,15,0,.036,1.9,0.3,0.5,61,50,.550,-0.6,0.5,-0.1,Career Misc
1027,Chris McCray,MIL,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,0.0,1,4,.200,-0.1,-0.0,-0.1,Career Misc
56701,Tim Quarterman,-,0,0,0,0,0,0,0,10,0,.035,0.9,0.2,0.2,8,11,.421,-0.2,0.0,-0.1,Career Misc
1638,Jerel McNeal,PHX,0,0,0,0,0,0,0,7,0,.025,0.4,0.6,0.2,1,5,.167,-0.2,0.1,-0.1,Career Misc
81478,Kevin Hervey *,OKC,0,0,0,0,0,0,0,8,0,.031,0.0,0.0,0.0,3,7,.300,-0.2,0.0,-0.1,Career Misc
17700,John Holland,CLE,0,0,0,0,0,0,0,21,0,.021,0.6,0.9,0.2,17,8,.680,-0.3,0.1,-0.1,Career Misc
49631,Nate Blackwell,SAS,0,0,0,0,0,0,0,10,0,.071,2.2,0.4,0.1,2,8,.200,-0.1,-0.1,-0.1,Career Misc
390,Sergei Monia,-,0,0,0,0,0,0,0,9,0,.055,1.6,0.6,0.2,9,17,.346,-0.3,0.1,-0.1,Career Misc
1212,Predrag Savovic,DEN,0,0,0,0,0,0,0,11,0,.056,1.0,0.7,0.3,9,18,.333,-0.5,0.4,-0.1,Career Misc
44085,Tyrone Wallace,-,0,0,0,0,0,0,0,22,0,.078,1.4,0.6,0.3,54,52,.509,-1.0,0.8,-0.1,Career Misc
25,Yue Sun,LAL,0,0,0,0,0,0,0,4,0,.012,0.7,0.3,0.0,9,1,.900,-0.2,0.0,-0.1,Career Misc
50235,Terry Dozier,CHA,0,0,0,0,0,0,0,6,0,.035,0.4,0.9,0.3,2,7,.222,-0.3,0.1,-0.1,Career Misc
873,Darryl Watkins,-,1,0,0,0,0,0,0,13,0,.031,0.2,0.5,0.8,4,10,.286,-0.3,0.2,-0.1,Career Misc
4314,Melvin Booker,-,0,0,0,0,0,0,0,16,0,.114,1.9,0.2,0.2,10,22,.312,-0.0,-0.1,-0.1,Career Misc
33382,Rastko Cvetkovic,DEN,0,0,0,0,0,0,0,2,0,.016,1.0,0.7,0.2,4,10,.286,-0.2,0.0,-0.1,Career Misc
50725,Rickie Winslow,MIL,0,0,0,0,0,0,0,5,0,.018,0.5,0.2,0.2,5,2,.714,-0.2,0.0,-0.1,Career Misc
